Time,Converged Residual,Object,Density (kg/m^3),Pressure (kg/ms^2),Velocity (m/s),Temperature (K),Mass Flow Rate (kg/s),Mass (kg),Dynamic Pressure (kg/ms^2)
1.0500000000000003,6.425636064248962e-13,INTER1,60.38556564331872,4653464.948845999,14.90045522127336,264.82097608965717,0.0284950883199057,N/A,6703.509303525198
1.0500000000000003,6.425636064248962e-13,Tank,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.0500000000000003,6.425636064248962e-13,INTER2,793.3640110987162,4655305.805142851,14.90045522127336,293.149999999999,0.374377176486611,N/A,88072.753361229
1.0500000000000003,6.425636064248962e-13,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.0500000000000003,6.425636064248962e-13,INTER3,793.2235268086592,4488966.606894253,14.903094174610471,293.1499999999949,0.37437717648660657,N/A,88088.35153476962
1.0500000000000003,6.425636064248962e-13,cavitating_venturi,N/A,N/A,N/A,N/A,0.374377176486896,N/A,N/A
1.0500000000000003,6.425636064248962e-13,INTER4,793.2235268086592,3613748.657843544,14.903094174610471,292.2631903191451,0.37437717648660657,N/A,88088.35153476962
1.0500000000000003,6.425636064248962e-13,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.0500000000000003,6.425636064248962e-13,INTER5,793.0820714770199,3447380.0,14.905752313288154,292.26319031914784,0.3743771764866018,N/A,88104.06310791729
1.0500000000000003,6.425636064248962e-13,Pressure Outlet,792.3379797429225,3447380.0,N/A,N/A,N/A,N/A,N/A
1.1000000000000003,6.182122627862674e-13,Pressurant Tank,59.79402640489865,4584787.128617816,10,263.6324293652285,N/A,0.14401716346300752,N/A
1.1000000000000003,6.182122627862674e-13,INTER1,59.79402640505619,4584787.128617816,14.790553040803362,263.6324293646299,0.028007835310364864,N/A,6540.284338472596
1.1000000000000003,6.182122627862674e-13,Tank,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.1000000000000003,6.182122627862674e-13,INTER2,793.3060193373711,4586604.604161589,14.790553040803362,293.15000000000094,0.37158869666691974,N/A,86771.99455913393
1.1000000000000003,6.182122627862674e-13,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.1000000000000003,6.182122627862674e-13,INTER3,793.1674535616146,4422657.791470778,14.793136939634097,293.1499999999996,0.3715886966669156,N/A,86787.153563307
1.1000000000000003,6.182122627862674e-13,cavitating_venturi,N/A,N/A,N/A,N/A,0.3715886966671918,N/A,N/A
1.1000000000000003,6.182122627862674e-13,INTER4,793.1674535616146,3611355.454078993,14.793136939634097,292.32767466937656,0.3715886966669156,N/A,86787.153563307
1.1000000000000003,6.182122627862674e-13,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.1000000000000003,6.182122627862674e-13,INTER5,793.0279829710491,3447380.0,14.795738622789607,292.3276746693756,0.371588696666911,N/A,86802.4169030872
1.1000000000000003,6.182122627862674e-13,Pressure Outlet,792.3379797429225,3447380.0,N/A,N/A,N/A,N/A,N/A
1.1500000000000004,5.949072206057942e-13,Pressurant Tank,59.21260221773149,4517633.901314507,10,262.45671572181715,N/A,0.1426167716974893,N/A
1.1500000000000004,5.949072206057942e-13,INTER1,59.212602217881674,4517633.901314507,14.682279685347106,262.45671572124365,0.027532457161778805,N/A,6382.210693934408
1.1500000000000004,5.949072206057942e-13,Tank,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.1500000000000004,5.949072206057942e-13,INTER2,793.2492726500587,4519428.170252462,14.682279685347105,293.1500000000026,0.36884211805936173,N/A,85500.1097947695
1.1500000000000004,5.949072206057942e-13,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.1500000000000004,5.949072206057942e-13,INTER3,793.1125859391288,4357821.178454716,14.684810060674142,293.1499999999986,0.3688421180593579,N/A,85514.84506564753
1.1500000000000004,5.949072206057942e-13,cavitating_venturi,N/A,N/A,N/A,N/A,0.3688421180596216,N/A,N/A
1.1500000000000004,5.949072206057942e-13,INTER4,793.1125859391288,3609014.8434902146,14.684810060674142,292.3907688070395,0.3688421180593579,N/A,85514.84506564753
1.1500000000000004,5.949072206057942e-13,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.1500000000000004,5.949072206057942e-13,INTER5,792.9750578433911,3447380.0,14.68735689231003,292.3907688070464,0.3688421180593538,N/A,85529.67616743485
1.1500000000000004,5.949072206057942e-13,Pressure Outlet,792.3379797429225,3447380.0,N/A,N/A,N/A,N/A,N/A
1.2000000000000004,5.726592613498362e-13,Pressurant Tank,58.641046567371106,4451960.271196959,10,261.29363164971005,N/A,0.14124014883940036,N/A
1.2000000000000004,5.726592613498362e-13,INTER1,58.64104656751428,4451960.271196959,14.575599121406313,261.2936316491605,0.027068579137661836,N/A,6229.089162044215
1.2000000000000004,5.726592613498362e-13,Tank,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.2000000000000004,5.726592613498362e-13,INTER2,793.1937357301553,4453731.505059519,14.575599121406313,293.1500000000021,0.3661364976218474,N/A,84256.2469779521
1.2000000000000004,5.726592613498362e-13,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.2000000000000004,5.726592613498362e-13,INTER3,793.0588897034213,4294413.312474764,14.578077451394394,293.14999999999696,0.3661364976218435,N/A,84270.57330387643
1.2000000000000004,5.726592613498362e-13,cavitating_venturi,N/A,N/A,N/A,N/A,0.3661364976220955,N/A,N/A
1.2000000000000004,5.726592613498362e-13,INTER4,793.0588897034213,3606725.2819033624,14.578077451394394,292.45251232312796,0.3661364976218435,N/A,84270.57330387643
1.2000000000000004,5.726592613498362e-13,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.2000000000000004,5.726592613498362e-13,INTER5,792.9232630497095,3447380.0,14.580570978768733,292.4525123231288,0.36613649762183975,N/A,84284.98748037346
1.2000000000000004,5.726592613498362e-13,Pressure Outlet,792.3379797429225,3447380.0,N/A,N/A,N/A,N/A,N/A
1.2500000000000004,5.515464724912844e-13,Pressurant Tank,58.07912071881898,4387722.89328045,10,260.14297751389165,N/A,0.13988671988251727,N/A
1.2500000000000004,5.515464724912844e-13,INTER1,58.07912071895557,4387722.89328045,14.470476368791438,260.14297751336466,0.026615840978929595,N/A,6080.72963291713
